seed,epoch,model,split,loss,accuracy,hidden_spike_rate,train_time_s,sparsity
42,4,ANN,test,0.8022645006179809,0.7435,,0.0,0.28399218726158143
42,4,CNN,train,0.2437978447675705,0.92625,,1.1930107651278377,
42,4,CNN,test,0.6246275978088379,0.802,,0.0,0.5403828129768372
42,4,SNN,train,0.46384474261601766,0.8363333333333334,0.16206666612625123,3.673730770125985,
42,4,SNN,test,1.0701051235198975,0.6595,0.15882500100135805,0.0,
42,5,ANN,train,0.31536618185043336,0.9076666666666666,,0.7728422582149506,
42,5,ANN,test,0.7872820391654968,0.75,,0.0,0.29025781297683717
42,5,CNN,train,0.17996648885806402,0.9479166666666666,,1.1046983422711492,
42,5,CNN,test,0.5567393393516541,0.827,,0.0,0.5454765625
42,5,SNN,train,0.4060311959584554,0.8534166666666667,0.16423033897082012,3.643973601050675,
42,5,SNN,test,1.0362709112167359,0.6725,0.15914101541042328,0.0,
42,6,ANN,train,0.2767975504000982,0.91925,,0.7701307451352477,
42,6,ANN,test,0.7243752298355103,0.768,,0.0,0.2988359372615814
42,6,CNN,train,0.13973420417308807,0.9596666666666667,,1.0434019332751632,
42,6,CNN,test,0.5323818650245666,0.846,,0.0,0.5567890615463257
42,6,SNN,train,0.36633590126037596,0.8663333333333333,0.16842975258827209,3.514255465939641,
42,6,SNN,test,0.9553038883209228,0.703,0.16285039031505585,0.0,
42,7,ANN,train,0.242523455619812,0.9310833333333334,,1.044846449047327,
42,7,ANN,test,0.7106766500473023,0.778,,0.0,0.30100000047683717
42,7,CNN,train,0.11859377213319143,0.965,,1.0704058539122343,
42,7,CNN,test,0.5778471293449402,0.8385,,0.0,0.5580273442268372
42,7,SNN,train,0.2854648971160253,0.9004166666666666,0.166186425725619,3.5808569490909576,
42,7,SNN,test,0.9033258905410767,0.743,0.16250293207168579,0.0,
42,8,ANN,train,0.21237715617815653,0.941,,1.2604465037584305,
42,8,ANN,test,0.6742672796249389,0.7895,,0.0,0.3148515625
42,8,CNN,train,0.08823976649840673,0.9739166666666667,,1.0269803386181593,
42,8,CNN,test,0.495148280620575,0.8615,,0.0,0.5787773442268371
42,8,SNN,train,0.2259896454811096,0.9240833333333334,0.16897688849767048,4.209730046801269,
42,8,SNN,test,0.8528414998054504,0.7585,0.15990058612823485,0.0,
42,9,ANN,train,0.18771147429943086,0.95,,1.174710732884705,
42,9,ANN,test,0.681065299987793,0.7835,,0.0,0.3194804689884186
42,9,CNN,train,0.06995774616797765,0.9793333333333333,,1.427606071345508,
42,9,CNN,test,0.47126342487335204,0.869,,0.0,0.5815937504768371
42,9,SNN,train,0.1668565898736318,0.9501666666666667,0.16458824900786082,4.474495666101575,
42,9,SNN,test,0.7764755020141602,0.7905,0.15860585916042327,0.0,
42,10,ANN,train,0.16304338995615641,0.95725,,0.9238304160535336,
42,10,ANN,test,0.6759678492546082,0.7895,,0.0,0.3148281247615814
42,10,CNN,train,0.057741305222113924,0.9831666666666666,,1.3087650379166007,
42,10,CNN,test,0.45743143367767336,0.875,,0.0,0.5848789072036743
42,10,SNN,train,0.12448786389827728,0.96325,0.1688204429546992,3.6315812319517136,
42,10,SNN,test,0.7544698724746705,0.7965,0.1655054669380188,0.0,
42,11,ANN,train,0.1459411093791326,0.9625,,0.8618968138471246,
42,11,ANN,test,0.664606976032257,0.794,,0.0,0.3182929689884186
42,11,CNN,train,0.039440914976100125,0.9886666666666667,,1.1000655759125948,
42,11,CNN,test,0.4621600751876831,0.881,,0.0,0.5769101557731628
42,11,SNN,train,0.09445990920066834,0.9729166666666667,0.171384961048762,3.6205410454422235,
42,11,SNN,test,0.7304668889045716,0.81,0.16724492180347442,0.0,
42,12,ANN,train,0.12653353476524354,0.97025,,0.7878476874902844,
42,12,ANN,test,0.6544664716720581,0.8015,,0.0,0.3230703122615814
42,12,CNN,train,0.02975974695881208,0.9928333333333333,,1.0897802552208304,
42,12,CNN,test,0.4893544945716858,0.882,,0.0,0.5823632807731628
42,12,SNN,train,0.07548691008488337,0.9795,0.16839091833432515,3.5841705882921815,
42,12,SNN,test,0.7736887855529785,0.8075,0.16520292913913726,0.0,
42,13,ANN,train,0.11195515676339467,0.97425,,1.0919700283557177,
42,13,ANN,test,0.6847559671401977,0.7915,,0.0,0.32501171875
42,13,CNN,train,0.019344021673003833,0.996,,1.0664962399750948,
42,13,CNN,test,0.4827348093986511,0.8835,,0.0,0.5810625009536743
42,13,SNN,train,0.05764903501669566,0.9845833333333334,0.1693508129119873,3.681500772945583,
42,13,SNN,test,0.7392607197761536,0.8075,0.1631906259059906,0.0,
42,14,ANN,train,0.09781034924586614,0.98,,1.3283552024513483,
42,14,ANN,test,0.6730313296318055,0.8005,,0.0,0.3290625002384186
42,14,CNN,train,0.024300685413181783,0.9930833333333333,,1.059044518508017,
42,14,CNN,test,0.4846799912452698,0.8895,,0.0,0.5832929697036743
42,14,SNN,train,0.04562912589808305,0.989,0.171736328125,3.7265769438818097,
42,14,SNN,test,0.7276072430610657,0.8235,0.1684140625,0.0,
42,15,ANN,train,0.0868008096019427,0.983,,0.9171960838139057,
42,15,ANN,test,0.6738100581169129,0.8035,,0.0,0.3302499997615814
42,15,CNN,train,0.012114462941884995,0.998,,1.0308678727596998,
42,15,CNN,test,0.4820343179702759,0.8975,,0.0,0.5832109375
42,15,SNN,train,0.032924250915646554,0.9919166666666667,0.17564674524466198,3.7074475716799498,
42,15,SNN,test,0.7413571810722351,0.8225,0.1720541033744812,0.0,
